Compounds.1	Compounds.2	Correlation	P-value
taurolithocholicacid-3-sulfate	MG(17:0)	-0.6853146853146853	0.013905968814362752
taurolithocholicacid-3-sulfate	MG(14:0)	0.7412587412587414	0.005801150474478243
taurolithocholicacid-3-sulfate	MGDG(18:1_20:5)	-0.7902097902097903	0.0022231354099909208
taurolithocholicacid-3-sulfate	PC(18:2_18:2)	0.7062937062937064	0.010245193941127863
taurolithocholicacid-3-sulfate	PC(14:0_18:2)	-0.8251748251748252	9.513628555555071e-4
taurolithocholicacid-3-sulfate	PC(22:4_16:0)	0.7132867132867134	0.009201779777634747
taurolithocholicacid-3-sulfate	PC(16:0_20:3)	-0.6223776223776225	0.030675895061640132
taurolithocholicacid-3-sulfate	PC(18:1_18:2)	-0.8041958041958044	0.0016147689860699283
taurolithocholicacid-3-sulfate	PC(14:1_18:2)	0.6783216783216784	0.0153173290532817
taurolithocholicacid-3-sulfate	PC(18:0_18:2)	0.5524475524475525	0.06251148327961517
taurolithocholicacid-3-sulfate	PC(16:0_20:4)	0.6923076923076924	0.012593030496094082
taurolithocholicacid-3-sulfate	PC(16:0_20:1)	0.7272727272727274	0.007355028857805126
taurolithocholicacid-3-sulfate	PC(14:0_18:1)	0.7832167832167833	0.0025862148333625798
taurolithocholicacid-3-sulfate	PC(16:0_18:0)	0.6783216783216784	0.0153173290532817
taurolithocholicacid-3-sulfate	PC(18:0_14:0)	-0.7412587412587414	0.005801150474478243
taurolithocholicacid-3-sulfate	PC(16:0_16:0)	-0.6853146853146853	0.013905968814362752
taurolithocholicacid-3-sulfate	PC(16:0_20:5)	-0.8321678321678323	7.854416778536104e-4
taurolithocholicacid-3-sulfate	PC(14:0_14:0)	-0.7832167832167833	0.0025862148333625798
taurolithocholicacid-3-sulfate	PC(16:0_14:0)	0.6503496503496504	0.022034190932365274
taurolithocholicacid-3-sulfate	PC(18:0_12:0)	-0.6083916083916084	0.03580599705202927
taurolithocholicacid-3-sulfate	PC(18:1_20:4)	0.8321678321678323	7.854416778536104e-4
taurolithocholicacid-3-sulfate	PC(22:5_14:1)	0.6223776223776225	0.030675895061640132
taurolithocholicacid-3-sulfate	PC(12:0_18:1)	-0.6853146853146853	0.013905968814362752
taurolithocholicacid-3-sulfate	PC(10:0_18:0)	-0.7622377622377623	0.0039504489725426545
taurolithocholicacid-3-sulfate	PC(12:0_16:0)	-0.5174825174825176	0.08486877113393489
taurolithocholicacid-3-sulfate	PC(13:0_18:0)	-0.6433566433566434	0.024003191200713644
taurolithocholicacid-3-sulfate	PC(14:0_17:0)	-0.7972027972027973	0.0019003677255282703
taurolithocholicacid-3-sulfate	PC(15:0_17:0)	0.7972027972027973	0.0019003677255282703
taurolithocholicacid-3-sulfate	PC(17:0_15:1)	-0.7202797202797203	0.008239768712338433
taurolithocholicacid-3-sulfate	PC(16:0_20:2)	0.5664335664335665	0.054842119775407754
taurolithocholicacid-3-sulfate	PC(14:1_18:1)	0.8811188811188813	1.5267406467669856e-4
taurolithocholicacid-3-sulfate	PC(15:1_18:1)	-0.7062937062937064	0.010245193941127863
taurolithocholicacid-3-sulfate	PC(15:1_18:2)	-0.6503496503496504	0.022034190932365274
taurolithocholicacid-3-sulfate	PC(14:1_20:2)	-0.7062937062937064	0.010245193941127863
taurolithocholicacid-3-sulfate	PC(15:1_20:4)	-0.8041958041958044	0.0016147689860699283
taurolithocholicacid-3-sulfate	PC(14:1_22:6)	-0.5174825174825176	0.08486877113393489
taurolithocholicacid-3-sulfate	PC(15:1_22:4)	0.6083916083916084	0.03580599705202927
taurolithocholicacid-3-sulfate	PC(15:0_18:1)	0.6923076923076924	0.012593030496094082
taurolithocholicacid-3-sulfate	PC(O-14:0_20:4)	-0.6433566433566434	0.024003191200713644
taurolithocholicacid-3-sulfate	PC(O-16:1_18:2)	-0.6363636363636365	0.026096891052703096
